Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,24.763729095458984,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,24.939861297607422,480500
1993-02-02,44.21875,44.375,44.125,44.34375,24.992691040039062,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,25.25691795349121,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,25.362573623657227,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,25.34496307373047,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,25.34496307373047,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,25.1688289642334,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,25.204063415527344,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,25.327354431152344,19500
1993-02-12,44.875,44.875,44.59375,44.59375,25.13361167907715,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,24.499544143676758,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,24.48193359375,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,24.46432113647461,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,24.55238914489746,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,24.64044189453125,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,24.62282943725586,373700
1993-02-24,43.71875,44.25,43.71875,44.25,24.939861297607422,26300
1993-02-25,44.21875,44.375,44.125,44.34375,24.992691040039062,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,25.02794075012207,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,24.957483291625977,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,25.327354431152344,182400
1993-03-03,45.0,45.15625,44.9375,45.125,25.433027267456055,280100
1993-03-04,45.1875,45.1875,44.875,44.875,25.29213523864746,89500
1993-03-05,44.9375,45.125,44.71875,44.75,25.221668243408203,40000
1993-03-08,44.84375,45.75,44.84375,45.75,25.78528594970703,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,25.697219848632812,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,25.750049591064453,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,25.67961311340332,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,25.41541290283203,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,25.538705825805664,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,25.538705825805664,30800
1993-03-17,45.25,45.25,44.96875,45.03125,25.38019561767578,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,25.538705825805664,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,25.500064849853516,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,25.35849952697754,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,25.411590576171875,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,25.411590576171875,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,25.570837020874023,110100
1993-03-26,45.125,45.15625,44.875,44.90625,25.429262161254883,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,25.53544807434082,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,25.606237411499023,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,25.58853530883789,111600
1993-04-01,45.25,45.25,44.9375,45.03125,25.500064849853516,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,24.969173431396484,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,25.09303855895996,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.02227020263672,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,25.11073112487793,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.07535171508789,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.429262161254883,348500
1993-04-13,44.875,45.15625,44.84375,45.0,25.48235321044922,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.446977615356445,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,25.446977615356445,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,25.446977615356445,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,25.340784072875977,157000
1993-04-20,44.6875,44.75,44.25,44.53125,25.216903686523438,279500
1993-04-21,44.625,44.625,44.375,44.5,25.19923210144043,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,24.880678176879883,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,24.774518966674805,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.579864501953125,62600
1993-04-27,43.34375,43.875,43.34375,43.875,24.845300674438477,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.792205810546875,85900
1993-04-29,43.875,43.96875,43.625,43.96875,24.898391723632812,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,24.933778762817383,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.09303855895996,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,25.181528091430664,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,25.252315521240234,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.16382598876953,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.11073112487793,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.16382598876953,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.270002365112305,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.234621047973633,31000
1993-05-13,44.375,44.375,44.0,44.03125,24.933778762817383,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,24.91608428955078,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.00457000732422,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,24.986867904663086,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.500064849853516,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.570837020874023,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.340784072875977,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.446977615356445,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.500064849853516,191800
1993-05-26,45.15625,45.625,45.125,45.59375,25.81857681274414,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.7301025390625,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.606237411499023,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,25.853973388671875,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,25.81857681274414,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.7301025390625,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.641613006591797,32000
1993-06-07,45.375,45.375,45.125,45.125,25.55314064025879,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.323097229003906,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.411590576171875,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.429262161254883,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.53544807434082,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.500064849853516,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.446977615356445,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.500064849853516,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.58853530883789,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.37782096862793,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.431285858154297,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.4490909576416,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.2174129486084,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.556047439575195,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.538217544555664,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,25.82334327697754,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.6986141204834,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.6986141204834,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.62732696533203,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.48473358154297,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.2174129486084,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.288692474365234,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.573856353759766,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.645137786865234,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.62732696533203,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.60948944091797,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.6986141204834,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.591684341430664,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.5203800201416,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.502567291259766,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.573856353759766,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.556047439575195,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.37782096862793,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.502567291259766,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.645137786865234,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.62732696533203,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.573856353759766,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.71642303466797,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.573856353759766,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.645137786865234,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.66295623779297,81600
